,bardguilt,question,rating,scenario,start,stop,uid
267,true,4,96.0,1,2021-02-20 04:20:10,2021-02-20 04:20:39,A13FTIHWW9GE8X
268,true,18,0.0,16,2021-02-20 04:20:15,2021-02-20 04:20:44,A2CY1TSQ3KKP5Q
269,true,19,0.0,2,2021-02-20 04:20:45,2021-02-20 04:21:13,A2CY1TSQ3KKP5Q
270,true,5,100.0,23,2021-02-20 04:20:40,2021-02-20 04:21:17,A13FTIHWW9GE8X
271,true,20,0.0,20,2021-02-20 04:21:14,2021-02-20 04:21:45,A2CY1TSQ3KKP5Q
272,true,6,92.0,4,2021-02-20 04:21:18,2021-02-20 04:21:49,A13FTIHWW9GE8X
273,false,21,0.0,10,2021-02-20 04:21:45,2021-02-20 04:22:07,A2CY1TSQ3KKP5Q
274,true,7,99.0,21,2021-02-20 04:22:03,2021-02-20 04:22:30,A13FTIHWW9GE8X
275,true,22,0.0,31,2021-02-20 04:22:16,2021-02-20 04:22:44,A2CY1TSQ3KKP5Q
276,true,8,97.0,31,2021-02-20 04:22:31,2021-02-20 04:23:12,A13FTIHWW9GE8X
277,true,23,0.0,24,2021-02-20 04:22:44,2021-02-20 04:23:21,A2CY1TSQ3KKP5Q
278,true,9,98.0,14,2021-02-20 04:23:13,2021-02-20 04:23:47,A13FTIHWW9GE8X
279,true,10,99.0,26,2021-02-20 04:23:47,2021-02-20 04:24:21,A13FTIHWW9GE8X
280,true,11,96.0,8,2021-02-20 04:24:32,2021-02-20 04:24:58,A13FTIHWW9GE8X
281,true,12,98.0,16,2021-02-20 04:24:58,2021-02-20 04:25:42,A13FTIHWW9GE8X
282,false,24,0.0,1,2021-02-20 04:23:21,2021-02-20 04:25:54,A2CY1TSQ3KKP5Q
283,true,25,0.0,8,2021-02-20 04:25:55,2021-02-20 04:26:06,A2CY1TSQ3KKP5Q
284,true,26,0.0,5,2021-02-20 04:26:07,2021-02-20 04:26:24,A2CY1TSQ3KKP5Q
285,true,13,99.0,18,2021-02-20 04:25:42,2021-02-20 04:26:50,A13FTIHWW9GE8X
286,false,27,0.0,26,2021-02-20 04:26:25,2021-02-20 04:27:07,A2CY1TSQ3KKP5Q
287,true,14,98.0,2,2021-02-20 04:26:51,2021-02-20 04:27:26,A13FTIHWW9GE8X
288,true,28,0.0,4,2021-02-20 04:27:16,2021-02-20 04:27:44,A2CY1TSQ3KKP5Q
289,true,15,98.0,19,2021-02-20 04:27:27,2021-02-20 04:27:50,A13FTIHWW9GE8X
290,true,16,96.0,12,2021-02-20 04:27:51,2021-02-20 04:28:13,A13FTIHWW9GE8X
291,true,29,0.0,27,2021-02-20 04:27:45,2021-02-20 04:28:34,A2CY1TSQ3KKP5Q
292,true,30,0.0,7,2021-02-20 04:28:35,2021-02-20 04:28:50,A2CY1TSQ3KKP5Q
293,true,17,99.0,24,2021-02-20 04:28:23,2021-02-20 04:28:53,A13FTIHWW9GE8X
294,true,18,96.0,29,2021-02-20 04:28:54,2021-02-20 04:29:31,A13FTIHWW9GE8X
295,true,19,97.0,20,2021-02-20 04:29:32,2021-02-20 04:30:11,A13FTIHWW9GE8X
296,true,20,96.0,11,2021-02-20 04:30:12,2021-02-20 04:30:47,A13FTIHWW9GE8X
297,true,21,95.0,3,2021-02-20 04:30:48,2021-02-20 04:31:15,A13FTIHWW9GE8X
298,true,22,98.0,9,2021-02-20 04:31:23,2021-02-20 04:31:46,A13FTIHWW9GE8X
299,true,23,98.0,25,2021-02-20 04:31:47,2021-02-20 04:32:13,A13FTIHWW9GE8X
300,true,24,98.0,13,2021-02-20 04:32:14,2021-02-20 04:32:35,A13FTIHWW9GE8X
301,true,25,96.0,5,2021-02-20 04:32:35,2021-02-20 04:32:56,A13FTIHWW9GE8X
302,true,26,98.0,30,2021-02-20 04:32:57,2021-02-20 04:33:19,A13FTIHWW9GE8X
303,true,27,99.0,27,2021-02-20 04:33:20,2021-02-20 04:33:53,A13FTIHWW9GE8X
304,true,28,98.0,17,2021-02-20 04:34:02,2021-02-20 04:34:32,A13FTIHWW9GE8X
305,true,29,98.0,22,2021-02-20 04:34:33,2021-02-20 04:35:04,A13FTIHWW9GE8X
306,true,30,100.0,10,2021-02-20 04:35:05,2021-02-20 04:35:36,A13FTIHWW9GE8X
307,true,0,96.0,5,2021-02-20 13:39:11,2021-02-20 13:41:03,A1WT9J6TTJDLKN
308,true,1,58.0,25,2021-02-20 13:41:08,2021-02-20 13:41:54,A1WT9J6TTJDLKN
309,true,2,48.0,12,2021-02-20 13:42:29,2021-02-20 13:43:12,A1WT9J6TTJDLKN
310,true,3,35.0,6,2021-02-20 13:43:15,2021-02-20 13:43:39,A1WT9J6TTJDLKN
311,true,4,43.0,20,2021-02-20 13:43:40,2021-02-20 13:44:01,A1WT9J6TTJDLKN
312,true,5,42.0,31,2021-02-20 13:44:02,2021-02-20 13:44:18,A1WT9J6TTJDLKN
313,true,6,50.0,8,2021-02-20 13:44:19,2021-02-20 13:44:50,A1WT9J6TTJDLKN
314,true,7,63.0,4,2021-02-20 13:45:11,2021-02-20 13:45:32,A1WT9J6TTJDLKN
315,true,8,86.0,1,2021-02-20 13:45:33,2021-02-20 13:46:06,A1WT9J6TTJDLKN
316,true,9,56.0,29,2021-02-20 13:46:12,2021-02-20 13:47:59,A1WT9J6TTJDLKN
317,true,10,86.0,22,2021-02-20 13:48:08,2021-02-20 13:48:47,A1WT9J6TTJDLKN
318,true,11,80.0,14,2021-02-20 13:49:09,2021-02-20 13:49:24,A1WT9J6TTJDLKN
319,true,12,73.0,24,2021-02-20 13:49:25,2021-02-20 13:50:01,A1WT9J6TTJDLKN
320,true,13,67.0,7,2021-02-20 13:50:03,2021-02-20 13:50:34,A1WT9J6TTJDLKN
321,true,14,68.0,3,2021-02-20 13:50:35,2021-02-20 13:51:22,A1WT9J6TTJDLKN
322,true,15,78.0,17,2021-02-20 13:51:25,2021-02-20 13:51:48,A1WT9J6TTJDLKN
323,true,16,61.0,19,2021-02-20 13:51:49,2021-02-20 13:52:28,A1WT9J6TTJDLKN
324,true,17,66.0,9,2021-02-20 13:52:54,2021-02-20 13:53:05,A1WT9J6TTJDLKN
325,true,18,66.0,23,2021-02-20 13:53:06,2021-02-20 13:53:24,A1WT9J6TTJDLKN
326,true,19,68.0,10,2021-02-20 13:53:28,2021-02-20 13:53:54,A1WT9J6TTJDLKN
327,true,20,73.0,18,2021-02-20 13:53:56,2021-02-20 13:55:04,A1WT9J6TTJDLKN
328,true,21,80.0,11,2021-02-20 13:55:07,2021-02-20 13:55:34,A1WT9J6TTJDLKN
329,true,22,45.0,26,2021-02-20 13:55:48,2021-02-20 13:55:59,A1WT9J6TTJDLKN
330,true,23,79.0,27,2021-02-20 13:56:00,2021-02-20 13:56:12,A1WT9J6TTJDLKN
331,true,24,59.0,30,2021-02-20 13:56:13,2021-02-20 13:56:50,A1WT9J6TTJDLKN
332,true,25,85.0,28,2021-02-20 13:56:50,2021-02-20 13:57:18,A1WT9J6TTJDLKN
333,true,26,77.0,15,2021-02-20 13:57:19,2021-02-20 13:57:39,A1WT9J6TTJDLKN
334,true,27,61.0,2,2021-02-20 13:57:43,2021-02-20 13:58:12,A1WT9J6TTJDLKN
335,true,0,0.0,6,2021-02-20 16:43:40,2021-02-20 16:44:04,A2D12AABIAHV55
336,true,1,0.0,30,2021-02-20 16:44:05,2021-02-20 16:44:09,A2D12AABIAHV55
337,true,2,0.0,11,2021-02-20 16:44:14,2021-02-20 16:44:22,A2D12AABIAHV55
338,true,3,0.0,9,2021-02-20 16:44:23,2021-02-20 16:44:26,A2D12AABIAHV55
339,true,4,0.0,5,2021-02-20 16:44:27,2021-02-20 16:44:31,A2D12AABIAHV55
340,false,5,0.0,29,2021-02-20 16:44:31,2021-02-20 16:44:35,A2D12AABIAHV55
341,true,6,0.0,19,2021-02-20 16:44:35,2021-02-20 16:44:39,A2D12AABIAHV55
342,true,7,0.0,7,2021-02-20 16:44:44,2021-02-20 16:44:48,A2D12AABIAHV55
343,true,8,0.0,17,2021-02-20 16:44:49,2021-02-20 16:46:01,A2D12AABIAHV55
344,true,9,0.0,25,2021-02-20 16:46:02,2021-02-20 16:46:06,A2D12AABIAHV55
345,true,10,0.0,15,2021-02-20 16:46:06,2021-02-20 16:46:10,A2D12AABIAHV55
346,true,11,0.0,10,2021-02-20 16:46:18,2021-02-20 16:46:22,A2D12AABIAHV55
347,true,12,0.0,8,2021-02-20 16:46:22,2021-02-20 16:46:39,A2D12AABIAHV55
348,true,13,0.0,3,2021-02-20 16:46:40,2021-02-20 16:46:45,A2D12AABIAHV55
349,true,14,0.0,1,2021-02-20 16:46:46,2021-02-20 16:46:50,A2D12AABIAHV55
350,true,15,0.0,13,2021-02-20 16:46:51,2021-02-20 16:46:59,A2D12AABIAHV55
351,false,16,0.0,31,2021-02-20 16:47:00,2021-02-20 16:47:04,A2D12AABIAHV55
352,true,0,0.0,26,2021-02-20 16:50:30,2021-02-20 16:50:40,A2YOLW621EFX4V
353,true,1,0.0,23,2021-02-20 16:50:40,2021-02-20 16:50:46,A2YOLW621EFX4V
354,true,2,0.0,28,2021-02-20 16:51:01,2021-02-20 16:51:08,A2YOLW621EFX4V
355,false,3,0.0,10,2021-02-20 16:51:08,2021-02-20 16:51:13,A2YOLW621EFX4V
356,true,4,0.0,11,2021-02-20 16:51:14,2021-02-20 16:51:18,A2YOLW621EFX4V
357,true,5,0.0,18,2021-02-20 16:51:18,2021-02-20 16:51:23,A2YOLW621EFX4V
358,true,6,0.0,16,2021-02-20 16:51:24,2021-02-20 16:51:52,A2YOLW621EFX4V
359,true,7,0.0,13,2021-02-20 16:52:04,2021-02-20 16:52:15,A2YOLW621EFX4V
360,true,8,0.0,6,2021-02-20 16:52:15,2021-02-20 16:52:27,A2YOLW621EFX4V
361,true,9,0.0,8,2021-02-20 16:52:27,2021-02-20 16:52:32,A2YOLW621EFX4V
362,true,10,0.0,9,2021-02-20 16:52:33,2021-02-20 16:52:40,A2YOLW621EFX4V
363,true,11,0.0,19,2021-02-20 16:52:49,2021-02-20 16:53:07,A2YOLW621EFX4V
364,true,12,0.0,14,2021-02-20 16:53:08,2021-02-20 16:53:14,A2YOLW621EFX4V
365,true,13,0.0,1,2021-02-20 16:53:15,2021-02-20 16:53:20,A2YOLW621EFX4V
366,false,14,0.0,2,2021-02-20 16:53:20,2021-02-20 16:53:26,A2YOLW621EFX4V
367,true,15,0.0,22,2021-02-20 16:53:26,2021-02-20 16:53:31,A2YOLW621EFX4V
368,true,16,0.0,15,2021-02-20 16:53:32,2021-02-20 16:53:37,A2YOLW621EFX4V
369,true,0,0.0,15,2021-02-20 16:56:22,2021-02-20 17:15:32,A21HUS2EI1MLUC
370,true,1,0.0,16,2021-02-20 17:15:33,2021-02-20 17:15:39,A21HUS2EI1MLUC
371,true,0,0.0,28,2021-02-20 19:31:46,2021-02-20 19:32:32,A17ZTBC2843EBM
372,true,1,0.0,13,2021-02-20 19:32:33,2021-02-20 19:32:52,A17ZTBC2843EBM
373,true,2,0.0,19,2021-02-20 19:33:03,2021-02-20 19:33:36,A17ZTBC2843EBM
374,false,3,0.0,10,2021-02-20 19:33:37,2021-02-20 19:34:22,A17ZTBC2843EBM
375,true,4,0.0,17,2021-02-20 19:34:22,2021-02-20 19:34:52,A17ZTBC2843EBM
376,true,5,0.0,21,2021-02-20 19:34:53,2021-02-20 19:35:29,A17ZTBC2843EBM
377,true,6,0.0,4,2021-02-20 19:35:30,2021-02-20 19:35:50,A17ZTBC2843EBM
378,true,7,0.0,26,2021-02-20 19:36:06,2021-02-20 19:37:07,A17ZTBC2843EBM
379,false,8,0.0,27,2021-02-20 19:37:08,2021-02-20 19:37:47,A17ZTBC2843EBM
380,false,9,0.0,8,2021-02-20 19:37:48,2021-02-20 19:38:15,A17ZTBC2843EBM
381,true,10,0.0,31,2021-02-20 19:38:16,2021-02-20 19:38:53,A17ZTBC2843EBM
382,false,11,0.0,16,2021-02-20 19:39:04,2021-02-20 19:39:42,A17ZTBC2843EBM
383,false,12,0.0,20,2021-02-20 19:39:42,2021-02-20 19:40:15,A17ZTBC2843EBM
384,true,13,0.0,29,2021-02-20 19:40:16,2021-02-20 19:40:44,A17ZTBC2843EBM
385,false,14,0.0,2,2021-02-20 19:40:45,2021-02-20 19:41:20,A17ZTBC2843EBM
386,false,15,0.0,5,2021-02-20 19:41:21,2021-02-20 19:41:44,A17ZTBC2843EBM
387,true,16,0.0,14,2021-02-20 19:41:45,2021-02-20 19:42:08,A17ZTBC2843EBM
388,false,17,0.0,9,2021-02-20 19:42:18,2021-02-20 19:42:43,A17ZTBC2843EBM
389,true,18,0.0,18,2021-02-20 19:42:43,2021-02-20 19:43:25,A17ZTBC2843EBM
390,false,19,0.0,25,2021-02-20 19:43:26,2021-02-20 19:43:49,A17ZTBC2843EBM
391,true,20,0.0,12,2021-02-20 19:43:50,2021-02-20 19:44:14,A17ZTBC2843EBM
392,true,21,0.0,11,2021-02-20 19:44:14,2021-02-20 19:44:32,A17ZTBC2843EBM
393,true,22,0.0,30,2021-02-20 19:44:40,2021-02-20 19:45:09,A17ZTBC2843EBM
394,false,23,0.0,15,2021-02-20 19:45:10,2021-02-20 19:45:38,A17ZTBC2843EBM
395,false,24,0.0,6,2021-02-20 19:45:39,2021-02-20 19:46:18,A17ZTBC2843EBM
396,true,25,0.0,23,2021-02-20 19:46:19,2021-02-20 19:47:00,A17ZTBC2843EBM
397,true,26,0.0,22,2021-02-20 19:47:01,2021-02-20 19:47:20,A17ZTBC2843EBM
398,true,27,0.0,3,2021-02-20 19:47:20,2021-02-20 19:47:45,A17ZTBC2843EBM
399,true,28,0.0,24,2021-02-20 19:47:56,2021-02-20 19:48:43,A17ZTBC2843EBM
400,false,29,0.0,1,2021-02-20 19:48:44,2021-02-20 19:49:31,A17ZTBC2843EBM
401,true,30,0.0,7,2021-02-20 19:49:32,2021-02-20 19:50:12,A17ZTBC2843EBM
402,true,0,92.0,16,2021-02-22 21:31:58,2021-02-22 21:32:24,A23H5PTASRYHHB
403,true,1,80.0,31,2021-02-22 21:32:25,2021-02-22 21:33:07,A23H5PTASRYHHB
404,true,2,90.0,17,2021-02-22 21:33:23,2021-02-22 21:34:00,A23H5PTASRYHHB
405,false,3,3.0,8,2021-02-22 21:34:00,2021-02-22 21:34:35,A23H5PTASRYHHB
406,false,4,40.0,14,2021-02-22 21:34:35,2021-02-22 21:35:12,A23H5PTASRYHHB
407,false,5,39.0,26,2021-02-22 21:35:13,2021-02-22 21:35:46,A23H5PTASRYHHB
408,false,6,52.0,22,2021-02-22 21:35:46,2021-02-22 21:36:36,A23H5PTASRYHHB
409,true,7,44.0,27,2021-02-22 21:36:48,2021-02-22 21:37:10,A23H5PTASRYHHB
410,false,8,5.0,21,2021-02-22 21:37:10,2021-02-22 21:37:34,A23H5PTASRYHHB
411,false,9,7.0,11,2021-02-22 21:37:34,2021-02-22 21:38:11,A23H5PTASRYHHB
412,false,10,77.0,4,2021-02-22 21:38:12,2021-02-22 21:38:52,A23H5PTASRYHHB
413,true,0,61.0,19,2021-02-22 21:38:51,2021-02-22 21:39:05,A10E77ALJR6R1R
414,false,1,73.0,14,2021-02-22 21:39:05,2021-02-22 21:39:12,A10E77ALJR6R1R
415,true,2,72.0,13,2021-02-22 21:39:18,2021-02-22 21:39:31,A10E77ALJR6R1R
416,false,11,47.0,7,2021-02-22 21:39:01,2021-02-22 21:39:37,A23H5PTASRYHHB
417,true,3,84.0,9,2021-02-22 21:39:32,2021-02-22 21:39:44,A10E77ALJR6R1R
418,true,4,91.0,6,2021-02-22 21:39:44,2021-02-22 21:39:56,A10E77ALJR6R1R
419,true,0,0.0,25,2021-02-22 21:40:09,2021-02-22 21:40:15,AHKWR3I5VHBWS
420,true,12,96.0,20,2021-02-22 21:39:37,2021-02-22 21:40:18,A23H5PTASRYHHB
421,true,1,0.0,2,2021-02-22 21:40:17,2021-02-22 21:40:22,AHKWR3I5VHBWS
422,true,2,0.0,5,2021-02-22 21:40:50,2021-02-22 21:40:53,AHKWR3I5VHBWS
423,false,13,5.0,29,2021-02-22 21:40:18,2021-02-22 21:40:53,A23H5PTASRYHHB
424,true,3,0.0,21,2021-02-22 21:40:54,2021-02-22 21:41:01,AHKWR3I5VHBWS
425,true,4,0.0,19,2021-02-22 21:41:03,2021-02-22 21:41:16,AHKWR3I5VHBWS
426,true,5,0.0,11,2021-02-22 21:41:17,2021-02-22 21:41:22,AHKWR3I5VHBWS
427,true,14,65.0,23,2021-02-22 21:40:54,2021-02-22 21:41:30,A23H5PTASRYHHB
428,true,0,0.0,25,2021-02-22 21:41:28,2021-02-22 21:41:33,A1N0RSPRK548N2
429,true,6,0.0,22,2021-02-22 21:41:23,2021-02-22 21:41:37,AHKWR3I5VHBWS
430,true,1,0.0,5,2021-02-22 21:41:35,2021-02-22 21:41:43,A1N0RSPRK548N2
431,true,15,49.0,5,2021-02-22 21:41:30,2021-02-22 21:41:52,A23H5PTASRYHHB
432,false,2,0.0,4,2021-02-22 21:41:55,2021-02-22 21:42:00,A1N0RSPRK548N2
433,true,3,0.0,8,2021-02-22 21:42:03,2021-02-22 21:42:07,A1N0RSPRK548N2
434,true,16,79.0,25,2021-02-22 21:41:52,2021-02-22 21:42:12,A23H5PTASRYHHB
435,false,4,0.0,7,2021-02-22 21:42:09,2021-02-22 21:42:13,A1N0RSPRK548N2
436,true,5,0.0,28,2021-02-22 21:42:16,2021-02-22 21:42:20,A1N0RSPRK548N2
437,true,6,0.0,16,2021-02-22 21:42:23,2021-02-22 21:42:26,A1N0RSPRK548N2
438,true,7,0.0,10,2021-02-22 21:42:38,2021-02-22 21:42:42,A1N0RSPRK548N2
439,true,8,0.0,3,2021-02-22 21:42:44,2021-02-22 21:42:48,A1N0RSPRK548N2
440,true,9,0.0,1,2021-02-22 21:42:50,2021-02-22 21:42:57,A1N0RSPRK548N2
441,true,10,0.0,18,2021-02-22 21:42:59,2021-02-22 21:43:03,A1N0RSPRK548N2
442,false,17,56.0,1,2021-02-22 21:42:19,2021-02-22 21:43:20,A23H5PTASRYHHB
443,false,18,35.0,24,2021-02-22 21:43:20,2021-02-22 21:44:01,A23H5PTASRYHHB
444,false,19,74.0,18,2021-02-22 21:44:02,2021-02-22 21:44:45,A23H5PTASRYHHB
445,false,20,80.0,12,2021-02-22 21:44:46,2021-02-22 21:45:19,A23H5PTASRYHHB
446,false,21,42.0,2,2021-02-22 21:45:19,2021-02-22 21:46:27,A23H5PTASRYHHB
447,false,22,62.0,15,2021-02-22 21:46:35,2021-02-22 21:47:37,A23H5PTASRYHHB
448,false,23,6.0,9,2021-02-22 21:47:38,2021-02-22 21:47:48,A23H5PTASRYHHB
449,false,0,93.0,12,2021-02-22 21:47:29,2021-02-22 21:47:54,A2AVQZWSZH3NS1
450,false,1,77.0,6,2021-02-22 21:47:54,2021-02-22 21:48:05,A2AVQZWSZH3NS1
451,true,24,47.0,10,2021-02-22 21:47:48,2021-02-22 21:48:22,A23H5PTASRYHHB
452,false,2,94.0,13,2021-02-22 21:48:19,2021-02-22 21:48:29,A2AVQZWSZH3NS1
453,false,3,83.0,25,2021-02-22 21:48:30,2021-02-22 21:48:41,A2AVQZWSZH3NS1
454,false,4,72.0,3,2021-02-22 21:48:42,2021-02-22 21:48:56,A2AVQZWSZH3NS1
455,true,25,72.0,3,2021-02-22 21:48:22,2021-02-22 21:49:06,A23H5PTASRYHHB
456,false,5,80.0,15,2021-02-22 21:48:57,2021-02-22 21:49:12,A2AVQZWSZH3NS1
457,false,6,87.0,30,2021-02-22 21:49:12,2021-02-22 21:49:19,A2AVQZWSZH3NS1
458,false,7,91.0,4,2021-02-22 21:49:27,2021-02-22 21:49:35,A2AVQZWSZH3NS1
459,true,26,75.0,13,2021-02-22 21:49:07,2021-02-22 21:49:36,A23H5PTASRYHHB
460,false,8,58.0,16,2021-02-22 21:49:36,2021-02-22 21:49:45,A2AVQZWSZH3NS1
461,false,9,94.0,26,2021-02-22 21:49:46,2021-02-22 21:49:54,A2AVQZWSZH3NS1
462,false,10,90.0,7,2021-02-22 21:49:55,2021-02-22 21:50:03,A2AVQZWSZH3NS1
463,false,27,60.0,19,2021-02-22 21:49:37,2021-02-22 21:50:17,A23H5PTASRYHHB
464,false,11,97.0,29,2021-02-22 21:50:09,2021-02-22 21:50:23,A2AVQZWSZH3NS1
465,false,12,82.0,11,2021-02-22 21:50:23,2021-02-22 21:50:31,A2AVQZWSZH3NS1
466,false,13,83.0,22,2021-02-22 21:50:31,2021-02-22 21:50:38,A2AVQZWSZH3NS1
467,false,14,86.0,1,2021-02-22 21:50:38,2021-02-22 21:50:46,A2AVQZWSZH3NS1
468,true,28,66.0,30,2021-02-22 21:50:23,2021-02-22 21:50:48,A23H5PTASRYHHB
469,false,15,93.0,5,2021-02-22 21:50:47,2021-02-22 21:51:05,A2AVQZWSZH3NS1
470,false,16,88.0,20,2021-02-22 21:51:06,2021-02-22 21:51:14,A2AVQZWSZH3NS1
471,true,0,69.0,3,2021-02-22 21:51:36,2021-02-22 21:51:45,AQXZUVF2QWLYS
472,false,29,40.0,28,2021-02-22 21:50:49,2021-02-22 21:51:48,A23H5PTASRYHHB
473,true,1,75.0,6,2021-02-22 21:51:46,2021-02-22 21:51:56,AQXZUVF2QWLYS
474,true,2,68.0,14,2021-02-22 21:52:04,2021-02-22 21:52:14,AQXZUVF2QWLYS
475,true,30,82.0,6,2021-02-22 21:51:49,2021-02-22 21:52:15,A23H5PTASRYHHB
476,true,3,47.0,8,2021-02-22 21:52:15,2021-02-22 21:52:24,AQXZUVF2QWLYS
477,false,4,42.0,25,2021-02-22 21:52:24,2021-02-22 21:52:36,AQXZUVF2QWLYS
478,false,5,79.0,20,2021-02-22 21:52:37,2021-02-22 21:52:46,AQXZUVF2QWLYS
479,true,6,50.0,29,2021-02-22 21:52:46,2021-02-22 21:52:54,AQXZUVF2QWLYS
480,false,0,12.0,4,2021-02-22 21:52:53,2021-02-22 21:53:26,A3MIDLO5S7FU06
481,true,1,73.0,23,2021-02-22 21:53:28,2021-02-22 21:53:38,A3MIDLO5S7FU06
482,false,2,16.0,25,2021-02-22 21:53:54,2021-02-22 21:54:10,A3MIDLO5S7FU06
483,true,3,97.0,13,2021-02-22 21:54:12,2021-02-22 21:54:27,A3MIDLO5S7FU06
484,false,4,15.0,29,2021-02-22 21:54:28,2021-02-22 21:54:38,A3MIDLO5S7FU06
485,false,5,11.0,31,2021-02-22 21:54:39,2021-02-22 21:54:49,A3MIDLO5S7FU06
486,false,6,14.0,27,2021-02-22 21:54:51,2021-02-22 21:55:05,A3MIDLO5S7FU06
487,false,7,2.0,8,2021-02-22 21:55:15,2021-02-22 21:55:23,A3MIDLO5S7FU06
488,true,8,75.0,14,2021-02-22 21:55:24,2021-02-22 21:55:34,A3MIDLO5S7FU06
489,true,9,68.0,7,2021-02-22 21:55:36,2021-02-22 21:55:57,A3MIDLO5S7FU06
490,true,10,84.0,24,2021-02-22 21:55:59,2021-02-22 21:56:15,A3MIDLO5S7FU06
491,false,11,4.0,17,2021-02-22 21:56:24,2021-02-22 21:56:35,A3MIDLO5S7FU06
492,true,12,98.0,2,2021-02-22 21:56:36,2021-02-22 21:56:50,A3MIDLO5S7FU06
493,false,13,10.0,1,2021-02-22 21:56:51,2021-02-22 21:57:12,A3MIDLO5S7FU06
494,true,14,78.0,20,2021-02-22 21:57:13,2021-02-22 21:57:22,A3MIDLO5S7FU06
495,false,15,4.0,28,2021-02-22 21:57:24,2021-02-22 21:57:38,A3MIDLO5S7FU06
496,true,16,78.0,22,2021-02-22 21:57:40,2021-02-22 21:57:52,A3MIDLO5S7FU06
497,true,0,75.0,15,2021-02-22 13:57:14,2021-02-22 13:57:59,A2SME71SC0IGZ3
498,false,17,3.0,15,2021-02-22 21:58:00,2021-02-22 21:58:11,A3MIDLO5S7FU06
499,true,1,52.0,27,2021-02-22 13:58:03,2021-02-22 13:58:20,A2SME71SC0IGZ3
500,false,18,5.0,10,2021-02-22 21:58:13,2021-02-22 21:58:32,A3MIDLO5S7FU06
501,false,19,21.0,16,2021-02-22 21:58:34,2021-02-22 21:58:50,A3MIDLO5S7FU06
502,true,20,56.0,6,2021-02-22 21:58:52,2021-02-22 21:59:03,A3MIDLO5S7FU06
503,false,21,2.0,11,2021-02-22 21:59:05,2021-02-22 21:59:15,A3MIDLO5S7FU06
504,true,22,86.0,18,2021-02-22 21:59:25,2021-02-22 21:59:35,A3MIDLO5S7FU06
505,false,23,25.0,21,2021-02-22 21:59:36,2021-02-22 21:59:43,A3MIDLO5S7FU06
506,false,24,8.0,5,2021-02-22 21:59:45,2021-02-22 21:59:53,A3MIDLO5S7FU06
507,false,25,8.0,30,2021-02-22 21:59:54,2021-02-22 22:00:10,A3MIDLO5S7FU06
508,false,26,2.0,9,2021-02-22 22:00:12,2021-02-22 22:00:27,A3MIDLO5S7FU06
509,false,27,9.0,26,2021-02-22 22:00:28,2021-02-22 22:00:42,A3MIDLO5S7FU06
510,false,28,19.0,19,2021-02-22 22:00:51,2021-02-22 22:00:59,A3MIDLO5S7FU06
511,true,29,79.0,12,2021-02-22 22:01:00,2021-02-22 22:01:08,A3MIDLO5S7FU06
512,false,30,8.0,3,2021-02-22 22:01:10,2021-02-22 22:01:17,A3MIDLO5S7FU06
513,true,0,0.0,4,2021-02-23 04:07:39,2021-02-23 04:07:49,A1K75OHCIM3RNB
514,true,1,0.0,7,2021-02-23 04:07:53,2021-02-23 04:08:01,A1K75OHCIM3RNB
515,true,2,0.0,20,2021-02-23 04:09:12,2021-02-23 04:09:22,A1K75OHCIM3RNB
516,true,3,0.0,13,2021-02-23 04:09:26,2021-02-23 04:09:33,A1K75OHCIM3RNB
517,true,4,0.0,11,2021-02-23 04:09:38,2021-02-23 04:09:42,A1K75OHCIM3RNB
518,true,5,0.0,16,2021-02-23 04:09:46,2021-02-23 04:09:52,A1K75OHCIM3RNB
519,true,6,0.0,12,2021-02-23 04:09:55,2021-02-23 04:10:02,A1K75OHCIM3RNB
520,true,0,58.0,11,2021-02-22 22:14:40,2021-02-22 22:14:54,A3THO9TNFICLD1
521,true,1,39.0,26,2021-02-22 22:14:54,2021-02-22 22:15:22,A3THO9TNFICLD1
522,true,2,55.0,3,2021-02-22 22:15:28,2021-02-22 22:15:40,A3THO9TNFICLD1
523,false,3,38.0,14,2021-02-22 22:15:41,2021-02-22 22:15:50,A3THO9TNFICLD1
524,true,4,40.0,21,2021-02-22 22:15:50,2021-02-22 22:16:01,A3THO9TNFICLD1
525,true,5,41.0,27,2021-02-22 22:16:02,2021-02-22 22:16:06,A3THO9TNFICLD1
526,false,6,59.0,24,2021-02-22 22:16:06,2021-02-22 22:16:10,A3THO9TNFICLD1
527,true,7,58.0,18,2021-02-22 22:16:14,2021-02-22 22:16:18,A3THO9TNFICLD1
528,false,8,53.0,23,2021-02-22 22:16:18,2021-02-22 22:16:22,A3THO9TNFICLD1
529,true,9,38.0,9,2021-02-22 22:16:22,2021-02-22 22:16:28,A3THO9TNFICLD1
530,true,0,0.0,7,2021-02-22 22:16:23,2021-02-22 22:16:29,A2KDLLDJQ5YB4L
531,true,10,26.0,22,2021-02-22 22:16:28,2021-02-22 22:16:32,A3THO9TNFICLD1
532,true,1,0.0,8,2021-02-22 22:16:33,2021-02-22 22:16:37,A2KDLLDJQ5YB4L
533,false,11,52.0,16,2021-02-22 22:16:37,2021-02-22 22:16:40,A3THO9TNFICLD1
534,false,12,21.0,19,2021-02-22 22:16:41,2021-02-22 22:16:43,A3THO9TNFICLD1
535,true,13,50.0,5,2021-02-22 22:16:44,2021-02-22 22:16:48,A3THO9TNFICLD1
