,bardguilt,mltnguilt,question,rating,scenario,start,stop,subjguilt,uid
13029,true,,11,77,5.0,2020-12-16 20:08:37,2020-12-16 20:08:44,,A36FTFWKSRJHMR
13030,true,,12,51,17.0,2020-12-16 20:08:44,2020-12-16 20:08:48,,A36FTFWKSRJHMR
13031,true,,13,82,14.0,2020-12-16 20:08:49,2020-12-16 20:08:53,,A36FTFWKSRJHMR
13032,false,,14,46,22.0,2020-12-16 20:08:54,2020-12-16 20:08:59,,A36FTFWKSRJHMR
13033,true,,10,50,20.0,2020-12-16 20:08:23,2020-12-16 20:09:04,,A2JV461I3AIXOH
13034,true,,15,91,21.0,2020-12-16 20:09:00,2020-12-16 20:09:06,,A36FTFWKSRJHMR
13035,true,,16,80,27.0,2020-12-16 20:09:06,2020-12-16 20:09:12,,A36FTFWKSRJHMR
13036,true,,17,84,1.0,2020-12-16 20:09:17,2020-12-16 20:09:23,,A36FTFWKSRJHMR
13037,false,,18,86,19.0,2020-12-16 20:09:23,2020-12-16 20:09:29,,A36FTFWKSRJHMR
13038,false,,19,89,2.0,2020-12-16 20:09:29,2020-12-16 20:09:38,,A36FTFWKSRJHMR
13039,true,,20,71,11.0,2020-12-16 20:09:38,2020-12-16 20:09:44,,A36FTFWKSRJHMR
13040,false,,21,78,12.0,2020-12-16 20:09:45,2020-12-16 20:09:53,,A36FTFWKSRJHMR
13041,false,,22,52,9.0,2020-12-16 20:10:02,2020-12-16 20:10:17,,A36FTFWKSRJHMR
13042,true,,23,77,20.0,2020-12-16 20:10:17,2020-12-16 20:10:24,,A36FTFWKSRJHMR
13043,true,,24,78,23.0,2020-12-16 20:10:25,2020-12-16 20:10:32,,A36FTFWKSRJHMR
13044,false,,25,46,13.0,2020-12-16 20:10:32,2020-12-16 20:10:38,,A36FTFWKSRJHMR
13045,false,,26,75,8.0,2020-12-16 20:10:39,2020-12-16 20:10:46,,A36FTFWKSRJHMR
13046,false,,27,25,16.0,2020-12-16 20:10:46,2020-12-16 20:10:56,,A36FTFWKSRJHMR
13047,true,,28,77,15.0,2020-12-16 20:11:03,2020-12-16 20:11:09,,A36FTFWKSRJHMR
13048,true,,29,69,24.0,2020-12-16 20:11:09,2020-12-16 20:11:16,,A36FTFWKSRJHMR
13049,true,,30,17,26.0,2020-12-16 20:11:16,2020-12-16 20:11:27,,A36FTFWKSRJHMR
13050,true,true,0,99,13.0,2020-12-16 20:14:40,2020-12-16 20:16:01,true,A2WJMGV0HKQG3Z
13051,true,true,1,90,18.0,2020-12-16 20:16:02,2020-12-16 20:16:52,true,A2WJMGV0HKQG3Z
13052,true,true,2,92,25.0,2020-12-16 20:17:07,2020-12-16 20:18:12,true,A2WJMGV0HKQG3Z
13053,true,true,0,66,1.0,2020-12-16 20:17:52,2020-12-16 20:18:37,true,A3HUIC0ANKQQEB
13054,false,false,1,72,16.0,2020-12-16 20:18:40,2020-12-16 20:18:56,false,A3HUIC0ANKQQEB
13055,true,true,3,96,28.0,2020-12-16 20:18:14,2020-12-16 20:19:08,true,A2WJMGV0HKQG3Z
13056,true,true,4,99,31.0,2020-12-16 20:19:09,2020-12-16 20:20:07,true,A2WJMGV0HKQG3Z
13057,true,true,5,99,10.0,2020-12-16 20:20:09,2020-12-16 20:20:32,true,A2WJMGV0HKQG3Z
13058,false,false,6,34,14.0,2020-12-16 20:20:33,2020-12-16 20:21:53,false,A2WJMGV0HKQG3Z
13059,true,true,7,97,15.0,2020-12-16 20:22:05,2020-12-16 20:22:36,true,A2WJMGV0HKQG3Z
13060,true,true,8,96,27.0,2020-12-16 20:22:38,2020-12-16 20:23:26,true,A2WJMGV0HKQG3Z
13061,true,true,9,97,17.0,2020-12-16 20:23:27,2020-12-16 20:24:02,true,A2WJMGV0HKQG3Z
13062,true,true,10,97,3.0,2020-12-16 20:24:03,2020-12-16 20:24:35,true,A2WJMGV0HKQG3Z
13063,true,true,11,99,5.0,2020-12-16 20:24:53,2020-12-16 20:25:57,true,A2WJMGV0HKQG3Z
13064,true,true,12,79,26.0,2020-12-16 20:25:59,2020-12-16 20:27:11,true,A2WJMGV0HKQG3Z
13065,true,true,13,99,20.0,2020-12-16 20:27:14,2020-12-16 20:28:05,true,A2WJMGV0HKQG3Z
13066,true,true,14,98,19.0,2020-12-16 20:28:07,2020-12-16 20:28:37,true,A2WJMGV0HKQG3Z
13067,true,true,15,99,24.0,2020-12-16 20:28:39,2020-12-16 20:29:19,true,A2WJMGV0HKQG3Z
13068,false,false,16,3,11.0,2020-12-16 20:29:20,2020-12-16 20:30:07,false,A2WJMGV0HKQG3Z
13069,false,false,17,23,9.0,2020-12-16 20:30:18,2020-12-16 20:30:53,false,A2WJMGV0HKQG3Z
13070,true,true,18,98,4.0,2020-12-16 20:30:55,2020-12-16 20:32:20,true,A2WJMGV0HKQG3Z
13071,false,false,19,8,23.0,2020-12-16 20:32:22,2020-12-16 20:33:10,false,A2WJMGV0HKQG3Z
13072,true,true,20,97,22.0,2020-12-16 20:33:12,2020-12-16 20:33:48,true,A2WJMGV0HKQG3Z
13073,true,true,21,85,12.0,2020-12-16 20:33:49,2020-12-16 20:34:26,true,A2WJMGV0HKQG3Z
13074,false,true,0,64,22.0,2020-12-16 20:33:58,2020-12-16 20:34:33,true,A18PHFD6BWTP15
13075,false,false,22,24,21.0,2020-12-16 20:34:46,2020-12-16 20:35:40,false,A2WJMGV0HKQG3Z
13076,true,true,23,99,29.0,2020-12-16 20:35:42,2020-12-16 20:36:16,true,A2WJMGV0HKQG3Z
13077,true,true,24,100,7.0,2020-12-16 20:36:18,2020-12-16 20:37:10,true,A2WJMGV0HKQG3Z
13078,true,true,25,98,30.0,2020-12-16 20:37:13,2020-12-16 20:37:37,true,A2WJMGV0HKQG3Z
13079,true,true,26,98,16.0,2020-12-16 20:37:39,2020-12-16 20:38:11,true,A2WJMGV0HKQG3Z
13080,true,true,27,87,2.0,2020-12-16 20:38:12,2020-12-16 20:38:46,true,A2WJMGV0HKQG3Z
13081,false,false,0,44,28.0,2020-12-16 20:37:39,2020-12-16 20:39:22,false,ADWDNBND4BW94
13082,false,false,1,51,6.0,2020-12-16 20:39:22,2020-12-16 20:39:31,false,ADWDNBND4BW94
13083,true,true,28,94,1.0,2020-12-16 20:38:59,2020-12-16 20:39:34,true,A2WJMGV0HKQG3Z
13084,false,false,2,49,10.0,2020-12-16 20:39:40,2020-12-16 20:39:48,false,ADWDNBND4BW94
13085,false,false,3,48,8.0,2020-12-16 20:39:49,2020-12-16 20:40:02,false,ADWDNBND4BW94
13086,true,true,29,83,8.0,2020-12-16 20:39:36,2020-12-16 20:40:05,true,A2WJMGV0HKQG3Z
13087,false,false,4,50,2.0,2020-12-16 20:40:02,2020-12-16 20:40:10,false,ADWDNBND4BW94
13088,true,true,5,49,18.0,2020-12-16 20:40:11,2020-12-16 20:40:22,true,ADWDNBND4BW94
13089,true,true,6,46,30.0,2020-12-16 20:40:22,2020-12-16 20:40:35,true,ADWDNBND4BW94
13090,false,false,7,25,5.0,2020-12-16 20:40:45,2020-12-16 20:41:03,true,ADWDNBND4BW94
13091,false,false,8,49,14.0,2020-12-16 20:41:03,2020-12-16 20:41:13,false,ADWDNBND4BW94
13092,true,true,9,52,22.0,2020-12-16 20:41:14,2020-12-16 20:41:24,true,ADWDNBND4BW94
13093,true,true,30,94,6.0,2020-12-16 20:40:07,2020-12-16 20:41:29,true,A2WJMGV0HKQG3Z
13094,false,false,10,51,7.0,2020-12-16 20:41:24,2020-12-16 20:41:32,false,ADWDNBND4BW94
13095,false,false,11,56,23.0,2020-12-16 20:41:37,2020-12-16 20:45:02,false,ADWDNBND4BW94
13096,false,,11,49,10.0,2020-12-16 20:09:15,2020-12-16 20:48:46,,A2JV461I3AIXOH
13097,false,,12,52,3.0,2020-12-16 20:48:48,2020-12-16 20:51:43,,A2JV461I3AIXOH
13098,true,,0,72,21.0,2020-12-16 20:53:36,2020-12-16 20:55:28,,A188SHJZPHE8BA
13099,false,,1,29,2.0,2020-12-16 20:55:29,2020-12-16 20:56:52,,A188SHJZPHE8BA
13100,true,,2,82,7.0,2020-12-16 20:57:09,2020-12-16 20:58:04,,A188SHJZPHE8BA
13101,false,,3,6,4.0,2020-12-16 20:58:04,2020-12-16 20:58:56,,A188SHJZPHE8BA
13102,false,,4,22,19.0,2020-12-16 20:58:57,2020-12-16 21:00:15,,A188SHJZPHE8BA
13103,false,,5,16,12.0,2020-12-16 21:00:16,2020-12-16 21:01:04,,A188SHJZPHE8BA
13104,true,,13,98,13.0,2020-12-16 20:51:44,2020-12-16 21:01:16,,A2JV461I3AIXOH
13105,true,,6,79,14.0,2020-12-16 21:01:05,2020-12-16 21:01:55,,A188SHJZPHE8BA
13106,true,,14,59,23.0,2020-12-16 21:01:17,2020-12-16 21:02:17,,A2JV461I3AIXOH
13107,true,,15,97,28.0,2020-12-16 21:02:18,2020-12-16 21:02:50,,A2JV461I3AIXOH
13108,false,,7,33,11.0,2020-12-16 21:02:04,2020-12-16 21:02:55,,A188SHJZPHE8BA
13109,true,true,0,55,6.0,2020-12-16 21:03:20,2020-12-16 21:03:30,true,A1L1S0IAPZB4MO
13110,false,,8,17,3.0,2020-12-16 21:02:56,2020-12-16 21:03:30,,A188SHJZPHE8BA
13111,true,true,1,65,15.0,2020-12-16 21:03:31,2020-12-16 21:03:40,true,A1L1S0IAPZB4MO
13112,false,,16,53,30.0,2020-12-16 21:02:51,2020-12-16 21:03:43,,A2JV461I3AIXOH
13113,true,true,2,36,12.0,2020-12-16 21:03:52,2020-12-16 21:04:04,true,A1L1S0IAPZB4MO
13114,true,true,3,35,4.0,2020-12-16 21:04:06,2020-12-16 21:04:17,true,A1L1S0IAPZB4MO
13115,true,true,4,55,16.0,2020-12-16 21:04:18,2020-12-16 21:04:37,true,A1L1S0IAPZB4MO
13116,true,true,5,63,17.0,2020-12-16 21:04:38,2020-12-16 21:04:45,true,A1L1S0IAPZB4MO
13117,false,,9,24,31.0,2020-12-16 21:03:31,2020-12-16 21:04:55,,A188SHJZPHE8BA
13118,false,,17,46,22.0,2020-12-16 21:03:55,2020-12-16 21:05:18,,A2JV461I3AIXOH
13119,false,,10,8,5.0,2020-12-16 21:04:56,2020-12-16 21:05:35,,A188SHJZPHE8BA
13120,false,,18,28,11.0,2020-12-16 21:05:19,2020-12-16 21:05:44,,A2JV461I3AIXOH
13121,true,,19,47,4.0,2020-12-16 21:05:45,2020-12-16 21:06:13,,A2JV461I3AIXOH
13122,false,,11,33,10.0,2020-12-16 21:05:47,2020-12-16 21:06:19,,A188SHJZPHE8BA
13123,true,,12,93,22.0,2020-12-16 21:06:19,2020-12-16 21:07:12,,A188SHJZPHE8BA
13124,false,,20,4,9.0,2020-12-16 21:06:13,2020-12-16 21:07:37,,A2JV461I3AIXOH
13125,false,,21,22,21.0,2020-12-16 21:07:38,2020-12-16 21:08:13,,A2JV461I3AIXOH
13126,false,,13,9,18.0,2020-12-16 21:07:13,2020-12-16 21:08:17,,A188SHJZPHE8BA
13127,true,,22,93,24.0,2020-12-16 21:08:22,2020-12-16 21:08:55,,A2JV461I3AIXOH
13128,true,,14,84,17.0,2020-12-16 21:08:18,2020-12-16 21:09:13,,A188SHJZPHE8BA
13129,true,,23,48,15.0,2020-12-16 21:08:56,2020-12-16 21:09:25,,A2JV461I3AIXOH
13130,false,,24,51,7.0,2020-12-16 21:09:26,2020-12-16 21:09:55,,A2JV461I3AIXOH
13131,true,true,6,58,14.0,2020-12-16 21:04:46,2020-12-16 21:10:07,true,A1L1S0IAPZB4MO
13132,true,true,0,79,16.0,2020-12-16 21:09:14,2020-12-16 21:10:10,true,A34KBIYMGPH924
13133,true,true,7,44,19.0,2020-12-16 21:10:13,2020-12-16 21:10:26,true,A1L1S0IAPZB4MO
13134,true,,15,78,20.0,2020-12-16 21:09:13,2020-12-16 21:10:25,,A188SHJZPHE8BA
13135,true,true,8,57,9.0,2020-12-16 21:10:27,2020-12-16 21:10:37,true,A1L1S0IAPZB4MO
13136,false,,25,23,14.0,2020-12-16 21:09:56,2020-12-16 21:10:42,,A2JV461I3AIXOH
13137,true,true,9,49,8.0,2020-12-16 21:10:38,2020-12-16 21:10:47,true,A1L1S0IAPZB4MO
13138,true,true,10,60,22.0,2020-12-16 21:10:47,2020-12-16 21:10:56,true,A1L1S0IAPZB4MO
13139,false,,16,39,23.0,2020-12-16 21:10:26,2020-12-16 21:11:09,,A188SHJZPHE8BA
13140,true,true,11,58,29.0,2020-12-16 21:11:02,2020-12-16 21:11:11,true,A1L1S0IAPZB4MO
13141,false,,26,11,1.0,2020-12-16 21:10:43,2020-12-16 21:11:11,,A2JV461I3AIXOH
13142,true,true,12,54,5.0,2020-12-16 21:11:12,2020-12-16 21:11:19,true,A1L1S0IAPZB4MO
13143,true,true,13,91,26.0,2020-12-16 21:11:19,2020-12-16 21:11:29,true,A1L1S0IAPZB4MO
13144,true,,27,89,17.0,2020-12-16 21:11:12,2020-12-16 21:11:34,,A2JV461I3AIXOH
13145,true,true,14,34,30.0,2020-12-16 21:11:30,2020-12-16 21:11:38,true,A1L1S0IAPZB4MO
13146,true,true,15,50,20.0,2020-12-16 21:11:39,2020-12-16 21:11:46,true,A1L1S0IAPZB4MO
13147,false,false,16,67,3.0,2020-12-16 21:11:47,2020-12-16 21:11:55,false,A1L1S0IAPZB4MO
13148,true,true,17,78,18.0,2020-12-16 21:12:00,2020-12-16 21:12:07,true,A1L1S0IAPZB4MO
13149,false,true,1,38,30.0,2020-12-16 21:10:11,2020-12-16 21:12:09,true,A34KBIYMGPH924
13150,true,,28,48,19.0,2020-12-16 21:11:44,2020-12-16 21:12:10,,A2JV461I3AIXOH
13151,true,true,18,35,2.0,2020-12-16 21:12:08,2020-12-16 21:12:18,true,A1L1S0IAPZB4MO
13152,false,,17,22,24.0,2020-12-16 21:11:16,2020-12-16 21:12:19,,A188SHJZPHE8BA
13153,true,true,19,64,10.0,2020-12-16 21:12:19,2020-12-16 21:12:27,true,A1L1S0IAPZB4MO
13154,true,true,20,69,25.0,2020-12-16 21:12:28,2020-12-16 21:12:35,true,A1L1S0IAPZB4MO
13155,true,true,2,86,8.0,2020-12-16 21:12:17,2020-12-16 21:12:41,true,A34KBIYMGPH924
13156,false,false,21,73,11.0,2020-12-16 21:12:36,2020-12-16 21:12:45,false,A1L1S0IAPZB4MO
13157,false,,29,53,18.0,2020-12-16 21:12:11,2020-12-16 21:12:46,,A2JV461I3AIXOH
13158,true,true,22,70,7.0,2020-12-16 21:12:53,2020-12-16 21:13:00,false,A1L1S0IAPZB4MO
13159,true,true,23,76,23.0,2020-12-16 21:13:01,2020-12-16 21:13:08,true,A1L1S0IAPZB4MO
13160,true,true,24,36,31.0,2020-12-16 21:13:08,2020-12-16 21:13:16,true,A1L1S0IAPZB4MO
13161,true,true,25,54,13.0,2020-12-16 21:13:17,2020-12-16 21:13:26,true,A1L1S0IAPZB4MO
13162,false,,30,56,2.0,2020-12-16 21:12:47,2020-12-16 21:13:25,,A2JV461I3AIXOH
13163,true,true,26,37,1.0,2020-12-16 21:13:27,2020-12-16 21:13:35,true,A1L1S0IAPZB4MO
13164,true,true,27,77,28.0,2020-12-16 21:13:36,2020-12-16 21:13:44,true,A1L1S0IAPZB4MO
13165,true,true,3,60,29.0,2020-12-16 21:12:42,2020-12-16 21:13:47,true,A34KBIYMGPH924
13166,true,true,28,65,27.0,2020-12-16 21:13:53,2020-12-16 21:14:01,true,A1L1S0IAPZB4MO
13167,true,true,29,65,21.0,2020-12-16 21:14:02,2020-12-16 21:14:10,true,A1L1S0IAPZB4MO
13168,true,true,30,33,24.0,2020-12-16 21:14:11,2020-12-16 21:14:16,true,A1L1S0IAPZB4MO
13169,false,false,4,34,20.0,2020-12-16 21:13:48,2020-12-16 21:14:51,false,A34KBIYMGPH924
13170,false,,18,49,1.0,2020-12-16 21:12:20,2020-12-16 21:14:55,,A188SHJZPHE8BA
13171,true,true,5,100,6.0,2020-12-16 21:14:51,2020-12-16 21:15:21,true,A34KBIYMGPH924
13172,true,,19,76,29.0,2020-12-16 21:14:55,2020-12-16 21:16:01,,A188SHJZPHE8BA
13173,true,true,6,100,24.0,2020-12-16 21:15:21,2020-12-16 21:16:05,true,A34KBIYMGPH924
13174,true,,0,100,7.0,2020-12-16 21:15:41,2020-12-16 21:16:29,,A1PKCBFB4QY19G
13175,true,,20,84,25.0,2020-12-16 21:16:02,2020-12-16 21:16:40,,A188SHJZPHE8BA
13176,false,false,7,9,10.0,2020-12-16 21:16:12,2020-12-16 21:16:43,false,A34KBIYMGPH924
13177,false,,1,51,27.0,2020-12-16 21:16:29,2020-12-16 21:16:55,,A1PKCBFB4QY19G
13178,false,false,8,13,4.0,2020-12-16 21:16:43,2020-12-16 21:17:15,false,A34KBIYMGPH924
13179,true,,21,93,28.0,2020-12-16 21:16:41,2020-12-16 21:17:24,,A188SHJZPHE8BA
13180,true,true,9,100,22.0,2020-12-16 21:17:15,2020-12-16 21:17:42,true,A34KBIYMGPH924
13181,true,true,10,90,25.0,2020-12-16 21:17:42,2020-12-16 21:18:05,true,A34KBIYMGPH924
13182,true,,2,89,20.0,2020-12-16 21:17:01,2020-12-16 21:18:06,,A1PKCBFB4QY19G
13183,true,false,0,94,12.0,2020-12-16 21:17:33,2020-12-16 21:18:23,true,AOOLG2CQTP0D6
13184,false,,22,47,26.0,2020-12-16 21:17:33,2020-12-16 21:18:27,,A188SHJZPHE8BA
13185,true,,3,83,31.0,2020-12-16 21:18:07,2020-12-16 21:18:42,,A1PKCBFB4QY19G
13186,true,false,1,99,21.0,2020-12-16 21:18:24,2020-12-16 21:18:54,true,AOOLG2CQTP0D6
13187,true,true,11,66,26.0,2020-12-16 21:18:12,2020-12-16 21:19:05,true,A34KBIYMGPH924
13188,false,,23,9,15.0,2020-12-16 21:18:28,2020-12-16 21:19:07,,A188SHJZPHE8BA
13189,true,,0,92,10.0,2020-12-16 21:18:38,2020-12-16 21:19:12,,A1GHPGN19CVDMR
13190,false,,4,44,19.0,2020-12-16 21:18:42,2020-12-16 21:19:12,,A1PKCBFB4QY19G
13191,true,false,2,96,27.0,2020-12-16 21:19:06,2020-12-16 21:19:26,true,AOOLG2CQTP0D6
13192,false,,5,1,28.0,2020-12-16 21:19:13,2020-12-16 21:19:30,,A1PKCBFB4QY19G
13193,true,true,12,100,11.0,2020-12-16 21:19:05,2020-12-16 21:19:32,true,A34KBIYMGPH924
13194,false,,24,33,30.0,2020-12-16 21:19:08,2020-12-16 21:19:55,,A188SHJZPHE8BA
13195,false,,1,72,14.0,2020-12-16 21:19:13,2020-12-16 21:20:00,,A1GHPGN19CVDMR
13196,true,,6,100,1.0,2020-12-16 21:19:31,2020-12-16 21:20:06,,A1PKCBFB4QY19G
13197,true,false,3,99,14.0,2020-12-16 21:19:27,2020-12-16 21:20:10,true,AOOLG2CQTP0D6
13198,true,,0,90,23.0,2020-12-16 21:19:58,2020-12-16 21:20:38,,A3SZ6U0IA6OB39
13199,true,false,4,98,11.0,2020-12-16 21:20:10,2020-12-16 21:20:46,true,AOOLG2CQTP0D6
13200,false,,7,12,6.0,2020-12-16 21:20:11,2020-12-16 21:20:51,,A1PKCBFB4QY19G
13201,true,,1,75,22.0,2020-12-16 21:20:38,2020-12-16 21:20:53,,A3SZ6U0IA6OB39
13202,false,,2,47,23.0,2020-12-16 21:20:17,2020-12-16 21:20:55,,A1GHPGN19CVDMR
13203,false,true,13,40,18.0,2020-12-16 21:19:33,2020-12-16 21:21:00,true,A34KBIYMGPH924
13204,true,,3,81,25.0,2020-12-16 21:20:56,2020-12-16 21:21:16,,A1GHPGN19CVDMR
13205,true,,2,81,9.0,2020-12-16 21:21:00,2020-12-16 21:21:18,,A3SZ6U0IA6OB39
13206,false,,8,21,16.0,2020-12-16 21:20:51,2020-12-16 21:21:17,,A1PKCBFB4QY19G
13207,true,true,5,94,20.0,2020-12-16 21:20:47,2020-12-16 21:21:21,true,AOOLG2CQTP0D6
13208,true,,3,65,29.0,2020-12-16 21:21:18,2020-12-16 21:21:37,,A3SZ6U0IA6OB39
13209,false,,4,48,17.0,2020-12-16 21:21:17,2020-12-16 21:21:39,,A1GHPGN19CVDMR
13210,true,true,6,97,2.0,2020-12-16 21:21:21,2020-12-16 21:21:40,true,AOOLG2CQTP0D6
13211,false,,9,49,22.0,2020-12-16 21:21:18,2020-12-16 21:21:48,,A1PKCBFB4QY19G
13212,true,,4,77,6.0,2020-12-16 21:21:37,2020-12-16 21:21:53,,A3SZ6U0IA6OB39
13213,true,,5,88,5.0,2020-12-16 21:21:39,2020-12-16 21:21:58,,A1GHPGN19CVDMR
13214,true,true,7,95,3.0,2020-12-16 21:21:51,2020-12-16 21:22:00,true,AOOLG2CQTP0D6
13215,false,,25,57,16.0,2020-12-16 21:19:56,2020-12-16 21:22:02,,A188SHJZPHE8BA
13216,true,true,14,71,15.0,2020-12-16 21:21:01,2020-12-16 21:22:10,true,A34KBIYMGPH924
13217,true,,5,61,30.0,2020-12-16 21:21:59,2020-12-16 21:22:17,,A3SZ6U0IA6OB39
13218,true,,10,94,29.0,2020-12-16 21:21:48,2020-12-16 21:22:31,,A1PKCBFB4QY19G
13219,false,,6,44,18.0,2020-12-16 21:21:59,2020-12-16 21:22:36,,A1GHPGN19CVDMR
13220,true,true,15,91,27.0,2020-12-16 21:22:10,2020-12-16 21:22:37,true,A34KBIYMGPH924
13221,false,,26,12,6.0,2020-12-16 21:22:02,2020-12-16 21:22:44,,A188SHJZPHE8BA
13222,true,,6,64,26.0,2020-12-16 21:22:17,2020-12-16 21:22:53,,A3SZ6U0IA6OB39
13223,true,,7,58,11.0,2020-12-16 21:22:46,2020-12-16 21:23:07,,A1GHPGN19CVDMR
13224,true,true,16,100,17.0,2020-12-16 21:22:37,2020-12-16 21:23:12,true,A34KBIYMGPH924
13225,true,,11,99,2.0,2020-12-16 21:22:42,2020-12-16 21:23:16,,A1PKCBFB4QY19G
13226,true,,8,68,2.0,2020-12-16 21:23:08,2020-12-16 21:23:19,,A1GHPGN19CVDMR
13227,true,,27,100,27.0,2020-12-16 21:22:45,2020-12-16 21:23:19,,A188SHJZPHE8BA
13228,true,,7,62,18.0,2020-12-16 21:23:01,2020-12-16 21:23:23,,A3SZ6U0IA6OB39
13229,true,,9,82,24.0,2020-12-16 21:23:20,2020-12-16 21:23:38,,A1GHPGN19CVDMR
13230,true,,12,98,8.0,2020-12-16 21:23:17,2020-12-16 21:23:46,,A1PKCBFB4QY19G
13231,true,,10,91,3.0,2020-12-16 21:23:38,2020-12-16 21:23:49,,A1GHPGN19CVDMR
13232,true,,8,74,19.0,2020-12-16 21:23:23,2020-12-16 21:23:52,,A3SZ6U0IA6OB39
13233,true,true,17,99,1.0,2020-12-16 21:23:22,2020-12-16 21:23:55,true,A34KBIYMGPH924
13234,true,,28,74,13.0,2020-12-16 21:23:25,2020-12-16 21:24:02,,A188SHJZPHE8BA
13235,false,,13,1,14.0,2020-12-16 21:23:47,2020-12-16 21:24:09,,A1PKCBFB4QY19G
13236,true,true,18,74,23.0,2020-12-16 21:23:56,2020-12-16 21:24:22,true,A34KBIYMGPH924
13237,true,,29,79,9.0,2020-12-16 21:24:02,2020-12-16 21:24:27,,A188SHJZPHE8BA
13238,true,,14,76,26.0,2020-12-16 21:24:10,2020-12-16 21:24:49,,A1PKCBFB4QY19G
13239,true,true,19,96,12.0,2020-12-16 21:24:22,2020-12-16 21:24:50,true,A34KBIYMGPH924
13240,true,,11,78,28.0,2020-12-16 21:23:55,2020-12-16 21:25:00,,A1GHPGN19CVDMR
13241,true,,12,62,13.0,2020-12-16 21:25:01,2020-12-16 21:25:10,,A1GHPGN19CVDMR
13242,true,,30,91,8.0,2020-12-16 21:24:27,2020-12-16 21:25:10,,A188SHJZPHE8BA
13243,true,true,20,64,14.0,2020-12-16 21:24:51,2020-12-16 21:25:16,true,A34KBIYMGPH924
13244,true,,15,82,11.0,2020-12-16 21:24:50,2020-12-16 21:25:16,,A1PKCBFB4QY19G
13245,true,,13,92,12.0,2020-12-16 21:25:10,2020-12-16 21:25:23,,A1GHPGN19CVDMR
13246,true,,9,90,13.0,2020-12-16 21:23:52,2020-12-16 21:25:29,,A3SZ6U0IA6OB39
13247,true,,14,99,19.0,2020-12-16 21:25:23,2020-12-16 21:25:37,,A1GHPGN19CVDMR
13248,true,true,21,95,13.0,2020-12-16 21:25:17,2020-12-16 21:25:38,true,A34KBIYMGPH924
13249,false,,16,9,3.0,2020-12-16 21:25:17,2020-12-16 21:25:39,,A1PKCBFB4QY19G
13250,true,,10,76,28.0,2020-12-16 21:25:30,2020-12-16 21:25:45,,A3SZ6U0IA6OB39
13251,true,,15,92,1.0,2020-12-16 21:25:38,2020-12-16 21:25:47,,A1GHPGN19CVDMR
13252,true,,16,85,21.0,2020-12-16 21:25:48,2020-12-16 21:26:02,,A1GHPGN19CVDMR
13253,true,,11,78,24.0,2020-12-16 21:25:54,2020-12-16 21:26:14,,A3SZ6U0IA6OB39
13254,true,,17,99,15.0,2020-12-16 21:25:45,2020-12-16 21:26:13,,A1PKCBFB4QY19G
13255,true,true,22,54,2.0,2020-12-16 21:25:45,2020-12-16 21:26:31,true,A34KBIYMGPH924
13256,false,,17,48,29.0,2020-12-16 21:26:11,2020-12-16 21:26:35,,A1GHPGN19CVDMR
13257,true,,18,41,15.0,2020-12-16 21:26:35,2020-12-16 21:26:41,,A1GHPGN19CVDMR
13258,false,,12,42,20.0,2020-12-16 21:26:14,2020-12-16 21:26:52,,A3SZ6U0IA6OB39
13259,true,,19,85,31.0,2020-12-16 21:26:41,2020-12-16 21:26:54,,A1GHPGN19CVDMR
13260,true,true,23,100,21.0,2020-12-16 21:26:32,2020-12-16 21:26:54,true,A34KBIYMGPH924
13261,true,,18,97,18.0,2020-12-16 21:26:14,2020-12-16 21:27:00,,A1PKCBFB4QY19G
13262,true,,13,82,8.0,2020-12-16 21:26:52,2020-12-16 21:27:03,,A3SZ6U0IA6OB39
13263,true,,20,88,30.0,2020-12-16 21:26:55,2020-12-16 21:27:05,,A1GHPGN19CVDMR
13264,true,,21,88,27.0,2020-12-16 21:27:06,2020-12-16 21:27:15,,A1GHPGN19CVDMR
13265,false,false,24,21,9.0,2020-12-16 21:26:54,2020-12-16 21:27:17,false,A34KBIYMGPH924
13266,true,,19,98,24.0,2020-12-16 21:27:01,2020-12-16 21:27:22,,A1PKCBFB4QY19G
13267,true,,14,74,10.0,2020-12-16 21:27:04,2020-12-16 21:27:31,,A3SZ6U0IA6OB39
13268,true,,20,85,9.0,2020-12-16 21:27:22,2020-12-16 21:27:41,,A1PKCBFB4QY19G
13269,true,,22,85,20.0,2020-12-16 21:27:21,2020-12-16 21:27:43,,A1GHPGN19CVDMR
13270,true,,15,79,1.0,2020-12-16 21:27:31,2020-12-16 21:27:43,,A3SZ6U0IA6OB39
13271,true,,23,78,22.0,2020-12-16 21:27:44,2020-12-16 21:27:51,,A1GHPGN19CVDMR
13272,true,,21,99,5.0,2020-12-16 21:27:42,2020-12-16 21:28:01,,A1PKCBFB4QY19G
13273,true,,24,89,26.0,2020-12-16 21:27:52,2020-12-16 21:28:05,,A1GHPGN19CVDMR
13274,true,,16,74,17.0,2020-12-16 21:27:43,2020-12-16 21:28:06,,A3SZ6U0IA6OB39
13275,true,,25,92,16.0,2020-12-16 21:28:05,2020-12-16 21:28:13,,A1GHPGN19CVDMR
13276,true,,26,89,4.0,2020-12-16 21:28:13,2020-12-16 21:28:22,,A1GHPGN19CVDMR
13277,true,true,25,99,7.0,2020-12-16 21:27:18,2020-12-16 21:28:28,true,A34KBIYMGPH924
13278,true,,17,62,11.0,2020-12-16 21:28:12,2020-12-16 21:28:29,,A3SZ6U0IA6OB39
